target_value,density,curve
0.49811445600650317,96.04662910287709,Prior
0.49812562106145325,99.14958573313181,Prior
0.4981367861164034,102.31727165305178,Prior
0.4981479511713535,105.5311491873209,Prior
0.4981591162263036,108.77656739525536,Prior
0.49817028128125374,112.04277325852782,Prior
0.49818144633620387,115.322749582357,Prior
0.498192611391154,118.61289004098005,Prior
0.4982037764461041,121.91252886029667,Prior
0.4982149415010542,125.22334909338359,Prior
0.49822610655600436,128.5486989594875,Prior
0.49823727161095444,131.89284996935973,Prior
0.49824843666590457,135.26023328199534,Prior
0.4982596017208547,138.65469173722204,Prior
0.4982707667758048,142.07878417780333,Prior
0.4982819318307549,145.53317600322302,Prior
0.49829309688570506,149.01614548056347,Prior
0.49830426194065514,152.52322937205128,Prior
0.49831542699560527,156.0470242127747,Prior
0.4983265920505554,159.57715145716674,Prior
0.49833775710550554,163.10038613923078,Prior
0.4983489221604556,166.60094012329188,Prior
0.49836008721540576,170.0608829360271,Prior
0.4983712522703559,173.46067601956818,Prior
0.49838241732530597,176.77979043945,Prior
0.4983935823802561,179.9973739534261,Prior
0.49840474743520624,183.09293114126322,Prior
0.4984159124901563,186.0469801441749,Prior
0.49842707754510646,188.84165147822128,Prior
0.4984382426000566,191.46119826333214,Prior
0.49844940765500667,193.89239282548564,Prior
0.4984605727099568,196.12479165615133,Prior
0.49847173776490694,198.15085873920458,Prior
0.4984829028198571,199.96594580714802,Prior
0.49849406787480716,201.56813665644322,Prior
0.4985052329297573,202.9579707260938,Prior
0.4985163979847074,204.1380682382974,Prior
0.4985275630396575,205.11268488811925,Prior
0.49853872809460764,205.88722800482722,Prior
0.4985498931495578,206.46776805177132,Prior
0.49856105820450786,206.8605791650453,Prior
0.498572223259458,207.0717401634822,Prior
0.4985833883144081,207.10682323400096,Prior
0.49859455336935826,206.97069156902558,Prior
0.49860571842430834,206.66741997525273,Prior
0.4986168834792585,206.20034433908918,Prior
0.4986280485342086,205.57223733286577,Prior
0.4986392135891587,204.7855994105519,Prior
0.4986503786441088,203.8430464951466,Prior
0.49866154369905896,202.74776928035817,Prior
0.49867270875400904,201.5040341586413,Prior
0.4986838738089592,200.11769274642964,Prior
0.4986950388639093,198.59666598228026,Prior
0.4987062039188594,196.95136986792073,Prior
0.4987173689738095,195.19505301305855,Prior
0.49872853402875966,193.34402100974702,Prior
0.4987396990837098,191.41772896540547,Prior
0.4987508641386599,189.4387308426507,Prior
0.49876202919361,187.43248210579324,Prior
0.49877319424856015,185.4270000543494,Prior
0.4987843593035102,183.45239363949224,Prior
0.49879552435846036,181.54028106604045,Prior
0.4988066894134105,179.72311871212898,Prior
0.4988178544683606,178.0334685858713,Prior
0.4988290195233107,176.50323353686895,Prior
0.49884018457826085,175.16288972701471,Prior
0.498851349633211,174.0407445389782,Prior
0.49886251468816106,173.16224537046756,Prior
0.4988736797431112,172.549360922424,Prior
0.49888484479806133,172.2200519965152,Prior
