biomarker,parameter,spearman_rho,abs_spearman_rho,p_value,samples
FSH,milk_fat_threshold,0.04291320572098216,0.04291320572098216,1.2865265537185422e-06,12721
FSH,storage_fat_threshold,-0.00621763118364123,0.00621763118364123,0.4831729766430626,12721
FSH,insulin_glucose_threshold,-0.16856612764619006,0.16856612764619006,1.0168104667544605e-81,12721
FSH,blood_usage_glucose_threshold,0.21895195691594357,0.21895195691594357,6.67629215441316e-138,12721
FSH,blood_usage_max,-0.04704884179793187,0.04704884179793187,1.1026736841925271e-07,12721
FSH,liver_usage_rate,0.0304113113626165,0.0304113113626165,0.0006025379501110361,12721
FSH,milk_glucose_requirement,0.010515302968226158,0.010515302968226158,0.23565783058924492,12721
FSH,insulin_secretion_max,-0.05049126264126089,0.05049126264126089,1.2132532496548139e-08,12721
FSH,insulin_clearance,0.004053966932988849,0.004053966932988849,0.6475320559195112,12721
FSH,fat_glucose_transfer_threshold,-0.018306924307191504,0.018306924307191504,0.03894564766296822,12721
PGF,gnrh_hypo_max,-0.006267315337743177,0.006267315337743177,0.4796834735247465,12721
PGF,gnrh_syn,0.006217961664998005,0.006217961664998005,0.4831497202655065,12721
PGF,gnrh_release_scale,-0.021074627956187846,0.021074627956187846,0.017454887573087333,12721
PGF,hm_e2_1_threshold,0.0027404756488195255,0.0027404756488195255,0.7572748520948677,12721
PGF,hm_p4_1_threshold,0.011216991798874854,0.011216991798874854,0.20585307033671013,12721
PGF,hm_p4_2_scale,0.03427954093974595,0.03427954093974595,0.00011015661557074492,12721
PGF,hm_p4_2_threshold,0.026525297336850596,0.026525297336850596,0.002771998396301677,12721
PGF,hp_e2_1_scale,-0.07916740150634113,0.07916740150634113,3.8133985987231644e-19,12721
PGF,hp_e2_1_threshold,0.07796993127294523,0.07796993127294523,1.29032543420428e-18,12721
PGF,gnrh_clearance,0.02043869007538812,0.02043869007538812,0.021153069669501742,12721
PGF,fsh_syn_scale,0.02308536241776677,0.02308536241776677,0.009218864231515123,12721
PGF,hm_ih_2_threshold,0.022064478874443925,0.022064478874443925,0.012822775021358382,12721
PGF,hp_p4_fsh_scale,0.01002087845393015,0.01002087845393015,0.2584146075883255,12721
PGF,hp_p4_fsh_threshold,-0.019583623820293813,0.019583623820293813,0.02718987912235995,12721
PGF,hm_e2_fsh_scale,-0.009051500835807814,0.009051500835807814,0.3073416553131731,12721
PGF,hm_e2_fsh_threshold,-0.021166271904282736,0.021166271904282736,0.016971626851948623,12721
PGF,hp_gnrh_fsh_scale,0.012454426186997231,0.012454426186997231,0.16013462865374306,12721
PGF,hp_gnrh_fsh_threshold,0.005634950999791872,0.005634950999791872,0.5251061983124241,12721
PGF,fsh_clearance,-0.13962118483965327,0.13962118483965327,2.1416161152362043e-56,12721
PGF,fsh_basal_release,-0.0974016757608774,0.0974016757608774,3.3901351557949703e-28,12721
PGF,hp_e2_lh_scale,-0.006734204301258199,0.006734204301258199,0.4475729847238671,12721
PGF,hp_e2_lh_threshold,-0.02406069386124511,0.02406069386124511,0.006650235151796745,12721
PGF,hm_p4_lh_scale,-0.016253680680754504,0.016253680680754504,0.06678004496512467,12721
PGF,hm_p4_lh_threshold,-0.010316935255355302,0.010316935255355302,0.24461168304281616,12721
PGF,hp_gnrh_lh_scale,-0.029738217806049794,0.029738217806049794,0.0007950601508270153,12721
PGF,hp_gnrh_lh_threshold,0.07624071606037937,0.07624071606037937,7.262717899490075e-18,12721
PGF,lh_basal_release,-0.018461293777835817,0.018461293777835817,0.037326548144583645,12721
PGF,lh_clearance,-0.009837013469313875,0.009837013469313875,0.267253742518263,12721
PGF,hp_fsh_follicle_scale,0.1349582507629353,0.1349582507629353,8.902397682919867e-53,12721
PGF,hp_fsh_follicle_threshold,-0.04189021806236447,0.04189021806236447,2.286484084921479e-06,12721
PGF,hm_follicle_threshold,-0.16259427063140186,0.16259427063140186,4.353971719850625e-76,12721
PGF,hp_p4_follicle_scale,-0.12970112754120153,0.12970112754120153,7.548919571316816e-49,12721
PGF,hp_p4_follicle_threshold,0.04101419770582214,0.04101419770582214,3.703250377959381e-06,12721
PGF,hp_lh_follicle_scale,-0.0148716899721717,0.0148716899721717,0.09349021957711356,12721
PGF,hp_lh_follicle_threshold,0.017202242361340672,0.017202242361340672,0.052361552909693604,12721
PGF,hp_enz_pg_scale,0.0038948486961472256,0.0038948486961472256,0.6604815603489704,12721
PGF,hp_enz_pg_threshold,0.022636936463319393,0.022636936463319393,0.01067266330497449,12721
PGF,hp_oxt_pg_threshold,-0.10854330149818016,0.10854330149818016,1.1978298452057235e-34,12721
PGF,pg_clearance,-0.2024422889343,0.2024422889343,9.275654781900342e-118,12721
PGF,cl_formation_scale,0.05548182155573986,0.05548182155573986,3.8041410984048695e-10,12721
PGF,hp_cl_self_scale,0.09360476438433778,0.09360476438433778,3.7039633041440434e-26,12721
PGF,hp_cl_self_threshold,-0.007883579229257174,0.007883579229257174,0.3739520652721644,12721
PGF,hp_iof_scale,0.0012441520846523141,0.0012441520846523141,0.8884143074797465,12721
PGF,hp_iof_threshold,0.04645173744353249,0.04645173744353249,1.5928889270370822e-07,12721
PGF,cl_to_p4_scale,0.0089708169113187,0.0089708169113187,0.311673796265838,12721
PGF,p4_clearance,0.07122657687500057,0.07122657687500057,8.774566542612901e-16,12721
PGF,p4_baseline,-0.06713351987615067,0.06713351987615067,3.4655973011485196e-14,12721
PGF,follicle_to_e2_scale,0.039110979528717026,0.039110979528717026,1.0219285814362037e-05,12721
PGF,e2_clearance,-0.047901174767682186,0.047901174767682186,6.472843771483031e-08,12721
PGF,follicle_to_inhibin_scale,-0.0006301115105400029,0.0006301115105400029,0.9433486746962577,12721
PGF,inhibin_clearance,-0.08278135652238056,0.08278135652238056,8.614328907627637e-21,12721
PGF,hp_p4_enz_scale,0.013482924904391177,0.013482924904391177,0.1283542544298053,12721
PGF,hp_p4_enz_threshold,-0.001889508738331674,0.001889508738331674,0.8312551683927034,12721
PGF,enz_clearance,-0.004587435047623425,0.004587435047623425,0.6049071114368926,12721
PGF,hp_e2_oxt_scale,0.10194212587699304,0.10194212587699304,9.67862133198012e-31,12721
PGF,hp_e2_oxt_threshold,-0.075667774146424,0.075667774146424,1.2766361222834733e-17,12721
PGF,oxt_clearance,-0.16008293512619412,0.16008293512619412,8.780693318249535e-74,12721
PGF,lactation_oxt_scale,0.011355437632583348,0.011355437632583348,0.2003110640199414,12721
PGF,fat_mobilization_storage_threshold,-0.006017701625026517,0.006017701625026517,0.4973530422350415,12721
PGF,lactation_oxt_decay,0.019039917946468178,0.019039917946468178,0.031757739109941084,12721
PGF,hp_pg_iof_scale,-0.04228696054701602,0.04228696054701602,1.8322059639087246e-06,12721
PGF,hp_pg_iof_threshold,0.16405051232542625,0.16405051232542625,1.928722570693564e-77,12721
PGF,hp_cl_iof_threshold,0.009686662732773457,0.009686662732773457,0.27463453254053544,12721
PGF,iof_clearance,0.08180130252407707,0.08180130252407707,2.4479979910908316e-20,12721
PGF,hm_p4_igf_scale,-0.01678727847210277,0.01678727847210277,0.0583125339539896,12721
PGF,hm_p4_igf_threshold,0.008493814887601096,0.008493814887601096,0.3381038438799675,12721
PGF,igf_clearance,0.021746359866149145,0.021746359866149145,0.01417630669011335,12721
PGF,igf_basal_release,0.013636636966490444,0.013636636966490444,0.12405806822559962,12721
PGF,igf_lh_sensitivity_scale,-0.009157455460990246,0.009157455460990246,0.3017134901223929,12721
PGF,igf_lh_sensitivity_threshold,0.049839893282236265,0.049839893282236265,1.863098775772193e-08,12721
PGF,insulin_fsh_scale,-0.009126701168001728,0.009126701168001728,0.3033400041547987,12721
PGF,insulin_fsh_threshold,-0.037825722548593246,0.037825722548593246,1.9778817859745808e-05,12721
PGF,insulin_lh_scale,0.02218905371702383,0.02218905371702383,0.012324715107417315,12721
PGF,insulin_lh_threshold,0.02237723241514993,0.02237723241514993,0.011604836207523528,12721
PGF,insulin_igf_scale,0.004789457287550084,0.004789457287550084,0.5891001419230073,12721
PGF,insulin_igf_threshold,0.011606976631305716,0.011606976631305716,0.19052205926190435,12721
PGF,feed_direct_blood_fraction,-0.0005494911362315007,0.0005494911362315007,0.9505870435852946,12721
PGF,fat_to_liver_max,0.020100550999606285,0.020100550999606285,0.02338440202794729,12721
PGF,storage_to_liver_threshold,0.011293666313702511,0.011293666313702511,0.2027701730385382,12721
PGF,storage_to_liver_max,0.021194541978128,0.021194541978128,0.01682494052502795,12721
PGF,milk_storage_threshold,-0.010742760645100923,0.010742760645100923,0.22567930359759839,12721
PGF,liver_to_storage_max,-0.006484608494397126,0.006484608494397126,0.4645849271681708,12721
PGF,blood_to_liver_glucose_threshold,0.01926085360419021,0.01926085360419021,0.02982777870042771,12721
PGF,glucagon_secretion_max,-0.024647507534409818,0.024647507534409818,0.005434589677153051,12721
PGF,glucagon_clearance,0.0201342527565905,0.0201342527565905,0.023153198345177175,12721
PGF,glucagon_glucose_threshold,0.0010967207195020851,0.0010967207195020851,0.9015653442875239,12721
PGF,hepatic_glucose_release,0.06903687288503206,0.06903687288503206,6.4395254304258444e-15,12721
PGF,blood_to_liver_max,-0.009497305401456409,0.009497305401456409,0.28412654689066597,12721
PGF,milk_fat_threshold,0.02046283437945685,0.02046283437945685,0.021001086492533454,12721
PGF,storage_fat_threshold,0.008199572111321477,0.008199572111321477,0.355104719863804,12721
PGF,insulin_glucose_threshold,-0.06884340405880784,0.06884340405880784,7.657062055823005e-15,12721
PGF,blood_usage_glucose_threshold,0.00676214109723081,0.00676214109723081,0.44569115341362353,12721
PGF,blood_usage_max,-0.0152012861552614,0.0152012861552614,0.08644716323561312,12721
PGF,liver_usage_rate,-0.03294704642238617,0.03294704642238617,0.00020187714488237104,12721
PGF,milk_glucose_requirement,0.022293716654620474,0.022293716654620474,0.01191959042610344,12721
PGF,insulin_secretion_max,0.027944475372416653,0.027944475372416653,0.0016210585095485547,12721
PGF,insulin_clearance,-0.015943642232472244,0.015943642232472244,0.07214853557870703,12721
PGF,fat_glucose_transfer_threshold,-0.007792648710201536,0.007792648710201536,0.37948822765504264,12721
P4,gnrh_hypo_max,-0.022112346099669944,0.022112346099669944,0.01262932944868581,12721
P4,gnrh_syn,0.01741568011318515,0.01741568011318515,0.0495039589441573,12721
P4,gnrh_release_scale,0.02907523526594038,0.02907523526594038,0.0010392063191443936,12721
P4,hm_e2_1_threshold,-0.0323866299158406,0.0323866299158406,0.00025878708972860455,12721
P4,hm_p4_1_threshold,0.021165605951208755,0.021165605951208755,0.016975095802185494,12721
P4,hm_p4_2_scale,0.02402592061571331,0.02402592061571331,0.006729411607262712,12721
P4,hm_p4_2_threshold,0.0480093787162199,0.0480093787162199,6.045667081580478e-08,12721
P4,hp_e2_1_scale,-0.03590710490257903,0.03590710490257903,5.1047708021181744e-05,12721
P4,hp_e2_1_threshold,0.06050561756052269,0.06050561756052269,8.499815114556058e-12,12721
P4,gnrh_clearance,0.0031753944801481667,0.0031753944801481667,0.7202608235803962,12721
P4,fsh_syn_scale,-0.05608760836639648,0.05608760836639648,2.4462534490141233e-10,12721
P4,hm_ih_2_threshold,0.021716749221520205,0.021716749221520205,0.01430848791489204,12721
P4,hp_p4_fsh_scale,0.02512785394211767,0.02512785394211767,0.004592985137456888,12721
P4,hp_p4_fsh_threshold,-0.0030042288157355245,0.0030042288157355245,0.7347553861598564,12721
P4,hm_e2_fsh_scale,0.02969370865577716,0.02969370865577716,0.0008096166857730398,12721
P4,hm_e2_fsh_threshold,-0.05957538532677888,0.05957538532677888,1.759954008517824e-11,12721
P4,hp_gnrh_fsh_scale,-0.01962546070229621,0.01962546070229621,0.026863155836036032,12721
P4,hp_gnrh_fsh_threshold,-0.04067075995999939,0.04067075995999939,4.462341368828293e-06,12721
P4,fsh_clearance,-0.003401772334432553,0.003401772334432553,0.7012449178996485,12721
P4,fsh_basal_release,-0.08458117514687956,0.08458117514687956,1.2253704210785978e-21,12721
P4,hp_e2_lh_scale,0.019817205283992504,0.019817205283992504,0.025408742983489725,12721
P4,hp_e2_lh_threshold,-0.028923038117027,0.028923038117027,0.001104277466627716,12721
P4,hm_p4_lh_scale,0.021762052007913944,0.021762052007913944,0.01410669502149591,12721
P4,hm_p4_lh_threshold,-0.02748182957028089,0.02748182957028089,0.0019359563709346781,12721
P4,hp_gnrh_lh_scale,-0.09385401086337188,0.09385401086337188,2.737427284887769e-26,12721
P4,hp_gnrh_lh_threshold,0.04459241601555167,0.04459241601555167,4.867291583742715e-07,12721
P4,lh_basal_release,0.0029859434145941915,0.0029859434145941915,0.7363095275219216,12721
P4,lh_clearance,-0.02423158725636364,0.02423158725636364,0.006273162381047741,12721
P4,hp_fsh_follicle_scale,-0.04165791426574546,0.04165791426574546,2.600764990100427e-06,12721
P4,hp_fsh_follicle_threshold,0.016670601888256604,0.016670601888256604,0.060083564452206334,12721
P4,hm_follicle_threshold,-0.04173648683573613,0.04173648683573613,2.4900905450951442e-06,12721
P4,hp_p4_follicle_scale,-0.044677036295027506,0.044677036295027506,4.6303510640820977e-07,12721
P4,hp_p4_follicle_threshold,0.11017935746360147,0.11017935746360147,1.1794864515798438e-35,12721
P4,hp_lh_follicle_scale,0.060228253934015014,0.060228253934015014,1.0571904382886009e-11,12721
P4,hp_lh_follicle_threshold,-0.0037811377914337657,0.0037811377914337657,0.669798655868922,12721
P4,hp_enz_pg_scale,-0.0436505047031924,0.0436505047031924,8.432112401293331e-07,12721
P4,hp_enz_pg_threshold,-0.01109519481919342,0.01109519481919342,0.21081999991959435,12721
P4,hp_oxt_pg_threshold,0.13787525925790375,0.13787525925790375,5.0180533246311054e-55,12721
P4,pg_clearance,0.012477981334350062,0.012477981334350062,0.15934565540727624,12721
P4,cl_formation_scale,0.30436688239300935,0.30436688239300935,7.378504840700647e-271,12721
P4,hp_cl_self_scale,0.20258100647163305,0.20258100647163305,6.3861387219309865e-118,12721
P4,hp_cl_self_threshold,0.0169441404393417,0.0169441404393417,0.05600006938528555,12721
P4,hp_iof_scale,0.054997848232387854,0.054997848232387854,5.395296092215973e-10,12721
P4,hp_iof_threshold,0.04622650473755304,0.04622650473755304,1.8278505557931203e-07,12721
P4,cl_to_p4_scale,0.5110588849458592,0.5110588849458592,0.0,12721
P4,p4_clearance,-0.4067531340995795,0.4067531340995795,0.0,12721
P4,p4_baseline,-0.14891752564295252,0.14891752564295252,5.4566709330033004e-64,12721
P4,follicle_to_e2_scale,-0.17044864406782992,0.17044864406782992,1.540468938968536e-83,12721
P4,e2_clearance,0.12512722293555872,0.12512722293555872,1.4642900788769347e-45,12721
P4,follicle_to_inhibin_scale,0.006763500515713731,0.006763500515713731,0.4455996977105544,12721
P4,inhibin_clearance,-0.18077646682265341,0.18077646682265341,6.678252425908334e-94,12721
P4,hp_p4_enz_scale,-0.00596022630104413,0.00596022630104413,0.5014701288626076,12721
P4,hp_p4_enz_threshold,0.08768135005916679,0.08768135005916679,3.8632051697356176e-23,12721
P4,enz_clearance,0.022728965375608572,0.022728965375608572,0.010358677048981966,12721
P4,hp_e2_oxt_scale,-0.13657370296921864,0.13657370296921864,5.130203100417457e-54,12721
P4,hp_e2_oxt_threshold,0.057288264364266116,0.057288264364266116,1.0058416553030408e-10,12721
P4,oxt_clearance,0.13935608475479327,0.13935608475479327,3.4663698986896016e-56,12721
P4,lactation_oxt_scale,0.03348037393468717,0.03348037393468717,0.00015882280886045158,12721
P4,fat_mobilization_storage_threshold,0.015527885840081695,0.015527885840081695,0.07989708674823193,12721
P4,lactation_oxt_decay,0.02752316269935362,0.02752316269935362,0.00190569176809062,12721
P4,hp_pg_iof_scale,0.04019619203261464,0.04019619203261464,5.7600311478374e-06,12721
P4,hp_pg_iof_threshold,0.006169080862472234,0.006169080862472234,0.48659611623782617,12721
P4,hp_cl_iof_threshold,0.020832255549446857,0.020832255549446857,0.01879156420625595,12721
P4,iof_clearance,0.16802946294080473,0.16802946294080473,3.327103823880678e-81,12721
P4,hm_p4_igf_scale,0.10238521277261546,0.10238521277261546,5.386074300625671e-31,12721
P4,hm_p4_igf_threshold,0.040785899878937874,0.040785899878937874,4.192605689897527e-06,12721
P4,igf_clearance,-0.051429560949888944,0.051429560949888944,6.479850836517319e-09,12721
P4,igf_basal_release,0.016378414176188565,0.016378414176188565,0.06471507508514358,12721
P4,igf_lh_sensitivity_scale,-0.10688547269026417,0.10688547269026417,1.2105031854021536e-33,12721
P4,igf_lh_sensitivity_threshold,-0.06277622304529179,0.06277622304529179,1.3738553001862528e-12,12721
P4,insulin_fsh_scale,0.007926040688543474,0.007926040688543474,0.3713840670996369,12721
P4,insulin_fsh_threshold,0.03473576511075935,0.03473576511075935,8.908160857729549e-05,12721
P4,insulin_lh_scale,0.06389741931142999,0.06389741931142999,5.453650626625579e-13,12721
P4,insulin_lh_threshold,-0.08778538040849874,0.08778538040849874,3.4327050716654123e-23,12721
P4,insulin_igf_scale,0.06735967126675423,0.06735967126675423,2.844313671647977e-14,12721
P4,insulin_igf_threshold,-0.05404885821882829,0.05404885821882829,1.061411985663743e-09,12721
P4,feed_direct_blood_fraction,-0.020567456064295685,0.020567456064295685,0.020353457184934642,12721
P4,fat_to_liver_max,-0.04367934293065121,0.04367934293065121,8.292786344714798e-07,12721
P4,storage_to_liver_threshold,0.0011759326608502703,0.0011759326608502703,0.89449596084135,12721
P4,storage_to_liver_max,-0.00316551779954796,0.00316551779954796,0.7210945263083508,12721
P4,milk_storage_threshold,-0.03484801632928047,0.03484801632928047,8.451404851556843e-05,12721
P4,liver_to_storage_max,0.04131622653804331,0.04131622653804331,3.13939588410147e-06,12721
P4,blood_to_liver_glucose_threshold,0.006132851735898322,0.006132851735898322,0.48915903912584546,12721
P4,glucagon_secretion_max,-0.0008510509258878412,0.0008510509258878412,0.9235377155941384,12721
P4,glucagon_clearance,-0.038767119584733785,0.038767119584733785,1.2218208735328805e-05,12721
P4,glucagon_glucose_threshold,0.03444965360390384,0.03444965360390384,0.00010180095551791114,12721
P4,hepatic_glucose_release,0.022637065855615986,0.022637065855615986,0.010672215965223393,12721
P4,blood_to_liver_max,-0.016781360553777755,0.016781360553777755,0.058401306106629365,12721
P4,milk_fat_threshold,-0.029075929440133683,0.029075929440133683,0.0010389178305573493,12721
P4,storage_fat_threshold,0.004695994730987161,0.004695994730987161,0.5963893229501129,12721
P4,insulin_glucose_threshold,-0.10151661233939616,0.10151661233939616,1.695170762093225e-30,12721
P4,blood_usage_glucose_threshold,0.12529829821819186,0.12529829821819186,1.1087428197091438e-45,12721
P4,blood_usage_max,-0.008371325618822424,0.008371325618822424,0.34511655696615695,12721
P4,liver_usage_rate,0.02035730350525042,0.02035730350525042,0.021672460268248588,12721
P4,milk_glucose_requirement,0.0012415738878559979,0.0012415738878559979,0.8886440325620031,12721
P4,insulin_secretion_max,0.01484066437937155,0.01484066437937155,0.09417624485131022,12721
P4,insulin_clearance,0.014331371288248098,0.014331371288248098,0.10602462221232917,12721
P4,fat_glucose_transfer_threshold,-0.03632359104327892,0.03632359104327892,4.1710733308321826e-05,12721
E2,gnrh_hypo_max,-0.010170442404958097,0.010170442404958097,0.25137550248036095,12721
E2,gnrh_syn,-0.03436974538006619,0.03436974538006619,0.00010564852875479197,12721
E2,gnrh_release_scale,-0.04832186266860537,0.04832186266860537,4.9597487920847253e-08,12721
E2,hm_e2_1_threshold,-0.019466328607428886,0.019466328607428886,0.028124235306916722,12721
E2,hm_p4_1_threshold,-0.08531597468466023,0.08531597468466023,5.461176328658009e-22,12721
E2,hm_p4_2_scale,-0.02125179758129583,0.02125179758129583,0.016531260920843772,12721
E2,hm_p4_2_threshold,-0.005135696729777132,0.005135696729777132,0.5624617637858246,12721
E2,hp_e2_1_scale,-0.2377668824265444,0.2377668824265444,5.588055407650374e-163,12721
E2,hp_e2_1_threshold,0.24155003361622118,0.24155003361622118,2.672982981129177e-168,12721
E2,gnrh_clearance,-0.007313374984891949,0.007313374984891949,0.40949275556349796,12721
E2,fsh_syn_scale,0.0535161657434465,0.0535161657434465,1.5441570795938245e-09,12721
E2,hm_ih_2_threshold,0.07363896128073241,0.07363896128073241,9.09638863305813e-17,12721
E2,hp_p4_fsh_scale,0.0314222252628668,0.0314222252628668,0.00039327143803453144,12721
E2,hp_p4_fsh_threshold,-0.004397262935905223,0.004397262935905223,0.6199582198492661,12721
E2,hm_e2_fsh_scale,-0.06971832297455945,0.06971832297455945,3.4858108505715317e-15,12721
E2,hm_e2_fsh_threshold,-0.010601482476618431,0.010601482476618431,0.2318410359113443,12721
E2,hp_gnrh_fsh_scale,-0.0818497149604516,0.0818497149604516,2.3255759337600395e-20,12721
E2,hp_gnrh_fsh_threshold,0.0798199157722361,0.0798199157722361,1.9475366898126106e-19,12721
E2,fsh_clearance,-0.0686790204053428,0.0686790204053428,8.867509787108621e-15,12721
E2,fsh_basal_release,0.003894802573867756,0.003894802573867756,0.6604853289312701,12721
E2,hp_e2_lh_scale,-0.008908437916237128,0.008908437916237128,0.3150505550105178,12721
E2,hp_e2_lh_threshold,0.06802766580654904,0.06802766580654904,1.580874899707449e-14,12721
E2,hm_p4_lh_scale,-0.049737009846684485,0.049737009846684485,1.9927333156740453e-08,12721
E2,hm_p4_lh_threshold,-0.08021780578430253,0.08021780578430253,1.2893548324035978e-19,12721
E2,hp_gnrh_lh_scale,-0.0832165184264246,0.0832165184264246,5.396368590732927e-21,12721
E2,hp_gnrh_lh_threshold,0.19768311684039688,0.19768311684039688,2.8598122636464064e-112,12721
E2,lh_basal_release,0.03735067868306715,0.03735067868306715,2.5117352977347618e-05,12721
E2,lh_clearance,0.1057992877862908,0.1057992877862908,5.403555579779154e-33,12721
E2,hp_fsh_follicle_scale,0.32766796569963824,0.32766796569963824,0.0,12721
E2,hp_fsh_follicle_threshold,-0.061791420446460424,0.061791420446460424,3.0527276466326434e-12,12721
E2,hm_follicle_threshold,-0.1663078613841823,0.1663078613841823,1.451956471617776e-79,12721
E2,hp_p4_follicle_scale,0.3789955739523489,0.3789955739523489,0.0,12721
E2,hp_p4_follicle_threshold,0.2041909582645379,0.2041909582645379,8.223281336853166e-120,12721
E2,hp_lh_follicle_scale,-0.1703203642712996,0.1703203642712996,2.0526781062245097e-83,12721
E2,hp_lh_follicle_threshold,0.06177537077153079,0.06177537077153079,3.0923955947855466e-12,12721
E2,hp_enz_pg_scale,0.006734727565317599,0.006734727565317599,0.4475376960428322,12721
E2,hp_enz_pg_threshold,0.041875459650074685,0.041875459650074685,2.3053147719531065e-06,12721
E2,hp_oxt_pg_threshold,0.08881131605006513,0.08881131605006513,1.0625850338315131e-23,12721
E2,pg_clearance,-0.05034985020701139,0.05034985020701139,1.3322608355340696e-08,12721
E2,cl_formation_scale,0.05881142517919401,0.05881142517919401,3.173592523275949e-11,12721
E2,hp_cl_self_scale,0.03352017326091428,0.03352017326091428,0.00015598359886294141,12721
E2,hp_cl_self_threshold,-0.0020400435648231653,0.0020400435648231653,0.8180382617934516,12721
E2,hp_iof_scale,-0.025304448242446043,0.025304448242446043,0.0043145397406093924,12721
E2,hp_iof_threshold,-0.03386527164964803,0.03386527164964803,0.00013329125145817284,12721
E2,cl_to_p4_scale,-0.08245301330314354,0.08245301330314354,1.2240026130457538e-20,12721
E2,p4_clearance,0.12945594689383336,0.12945594689383336,1.1407425396812606e-48,12721
E2,p4_baseline,-0.06922657414815801,0.06922657414815801,5.431371624071228e-15,12721
E2,follicle_to_e2_scale,0.2550855493046796,0.2550855493046796,4.1325087059880576e-188,12721
E2,e2_clearance,-0.4131503743115825,0.4131503743115825,0.0,12721
E2,follicle_to_inhibin_scale,-0.24750667519109448,0.24750667519109448,7.22593243352598e-177,12721
E2,inhibin_clearance,0.5144336158322971,0.5144336158322971,0.0,12721
E2,hp_p4_enz_scale,0.06774737266878593,0.06774737266878593,2.024089365368328e-14,12721
E2,hp_p4_enz_threshold,0.004525184611577923,0.004525184611577923,0.609815866110532,12721
E2,enz_clearance,0.04084792940688299,0.04084792940688299,4.053838657848905e-06,12721
E2,hp_e2_oxt_scale,-0.0199135652450012,0.0199135652450012,0.02470391548193245,12721
E2,hp_e2_oxt_threshold,0.01390247399072354,0.01390247399072354,0.11689379935119222,12721
E2,oxt_clearance,-0.1463038424019173,0.1463038424019173,8.378319343358662e-62,12721
E2,lactation_oxt_scale,-0.0010418153552461617,0.0010418153552461617,0.9064700711522196,12721
E2,fat_mobilization_storage_threshold,-0.01440882786900479,0.01440882786900479,0.10414997929266606,12721
E2,lactation_oxt_decay,-0.04069808613203572,0.04069808613203572,4.39685955864013e-06,12721
E2,hp_pg_iof_scale,-0.07183309701432523,0.07183309701432523,4.997701206332842e-16,12721
E2,hp_pg_iof_threshold,0.033586196328033426,0.033586196328033426,0.00015137872567064502,12721
E2,hp_cl_iof_threshold,0.010686469965237509,0.010686469965237509,0.22812021845492314,12721
E2,iof_clearance,0.1017930677034099,0.1017930677034099,1.1781308581684304e-30,12721
E2,hm_p4_igf_scale,-0.09754393195870265,0.09754393195870265,2.833120664697328e-28,12721
E2,hm_p4_igf_threshold,-0.06947862993585917,0.06947862993585917,4.328649224038859e-15,12721
E2,igf_clearance,0.14195892933521306,0.14195892933521306,2.9428340300930216e-58,12721
E2,igf_basal_release,-0.09363888467747394,0.09363888467747394,3.553938163978395e-26,12721
E2,igf_lh_sensitivity_scale,0.288273626827761,0.288273626827761,5.90252038085239e-242,12721
E2,igf_lh_sensitivity_threshold,0.12624237558840318,0.12624237558840318,2.372371696796539e-46,12721
E2,insulin_fsh_scale,-0.016421888457541122,0.016421888457541122,0.06400785401700815,12721
E2,insulin_fsh_threshold,-0.09618653713133009,0.09618653713133009,1.5539065033277137e-27,12721
E2,insulin_lh_scale,-0.1612405667553842,0.1612405667553842,7.68852340433528e-75,12721
E2,insulin_lh_threshold,0.1053259886586404,0.1053259886586404,1.0320337807753677e-32,12721
E2,insulin_igf_scale,-0.0830573648664818,0.0830573648664818,6.404895215328644e-21,12721
E2,insulin_igf_threshold,0.03513305156045069,0.03513305156045069,7.388981978115325e-05,12721
E2,feed_direct_blood_fraction,-0.011496123064747052,0.011496123064747052,0.19479178843861827,12721
E2,fat_to_liver_max,0.05653778506324588,0.05653778506324588,1.75673544079691e-10,12721
E2,storage_to_liver_threshold,0.003543800366048976,0.003543800366048976,0.6894083976877136,12721
E2,storage_to_liver_max,0.152620241828849,0.152620241828849,3.723191647726411e-67,12721
E2,milk_storage_threshold,-0.009996818960143511,0.009996818960143511,0.25955958153291303,12721
E2,liver_to_storage_max,-0.0345580350994858,0.0345580350994858,9.679334085025894e-05,12721
E2,blood_to_liver_glucose_threshold,0.1134648453084686,0.1134648453084686,1.0092485480949384e-37,12721
E2,glucagon_secretion_max,0.05228984533449769,0.05228984533449769,3.6109975102252644e-09,12721
E2,glucagon_clearance,0.1320026509555258,0.1320026509555258,1.5058951415003293e-50,12721
E2,glucagon_glucose_threshold,0.02823320862954828,0.02823320862954828,0.001449179780223739,12721
E2,hepatic_glucose_release,0.032735125433191764,0.032735125433191764,0.00022185359078960497,12721
E2,blood_to_liver_max,-0.03991397829505104,0.03991397829505104,6.695477457608898e-06,12721
E2,milk_fat_threshold,0.08417771781435274,0.08417771781435274,1.904136878790035e-21,12721
E2,storage_fat_threshold,0.030804857970396223,0.030804857970396223,0.0005110755535734719,12721
E2,insulin_glucose_threshold,0.4313735126929563,0.4313735126929563,0.0,12721
E2,blood_usage_glucose_threshold,-0.28641846596655957,0.28641846596655957,9.625721047831467e-239,12721
E2,blood_usage_max,0.04354434656775465,0.04354434656775465,8.964673060912783e-07,12721
E2,liver_usage_rate,-0.061537291871548855,0.061537291871548855,3.74371214408024e-12,12721
E2,milk_glucose_requirement,-0.0390664031945578,0.0390664031945578,1.045957594615189e-05,12721
